,Channel,B,T,Isotope,G,sigma
346,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.1,H,8.44530390105410e-22,4.65141632849256e-9
347,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.1,T,2.53760762471947e-21,1.39763703937926e-8
348,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.1,H,1.30963771574274e-22,7.21308590760735e-10
349,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.1,T,3.29364152925919e-22,1.81403750165642e-9
350,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.1,H,1.80781563417214e-16,0.000995689824571365
351,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.1,T,3.19445884683315e-14,0.175941069912269
352,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.1,H,3.89134327732352e-16,0.00214323343149951
353,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.1,T,6.87663057344077e-14,0.378743880730227
354,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.1,H,8.36810924094516e-16,0.00460889985937434
355,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.1,T,1.47890518258448e-13,0.814535959292967
356,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.1,H,1.79573790870976e-15,0.00989037781011425
357,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.1,T,3.17417742165328e-13,1.74824030746456
358,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.1,H,3.83605471901691e-15,0.0211278217647077
359,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.1,T,6.78334194906146e-13,3.73605827253591
360,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.1,H,8.11566244783370e-15,0.0446985984976525
361,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.1,T,1.43615749974639e-12,7.90991836750083
362,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.1,H,1.68229134770828e-14,0.0926554868325739
363,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.1,T,2.98152586376389e-12,16.4213369335392
364,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.1,H,3.34380660316284e-14,0.184166689742586
365,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.1,T,5.94339063098878e-12,32.7343865318338
366,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.1,H,6.12271523221859e-14,0.337220518521507
367,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.1,T,1.09295232793149e-11,60.1964874676679
368,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.1,H,9.67911205071750e-14,0.533096030237551
369,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.1,T,1.73430507449821e-11,95.5202445835203
370,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.1,H,1.22785425246754e-13,0.676264748533644
371,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.1,T,2.17738742197448e-11,119.923871617720
372,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.1,H,1.19068896143457e-13,0.655795237478822
373,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.1,T,2.02046737262944e-11,111.281192936846
374,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.1,H,9.03240935217954e-14,0.497477614051436
375,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.1,T,1.38171181489452e-11,76.1004810764628
376,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.1,H,5.75985701227078e-14,0.317235392243430
377,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.1,T,7.37815609353335e-12,40.6366379821387
378,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.1,H,3.31325947985450e-14,0.182484247170838
379,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.1,T,3.30776728791672e-12,18.2181753956172
380,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.1,H,1.81835179298234e-14,0.100149282014187
381,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.1,T,1.31573699619385e-12,7.24667888781832
382,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.1,H,9.49279588149747e-15,0.0522834302750586
383,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.1,T,4.81555196175237e-13,2.65225944359487
384,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,0.1,H,4.86569406390573e-15,0.0267987618722348
385,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,0.1,T,1.66155419997079e-13,0.915133478554264
386,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.1,H,2.44147380120129e-15,0.0134468945553008
387,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.1,T,5.49857998025204e-14,0.302845048601203
388,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,0.1,H,1.17638264322454e-15,0.00647915752867924
389,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,0.1,T,1.77118318533851e-14,0.0975513786781162
390,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,0.1,H,5.50910660617809e-16,0.00303424823116011
391,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,0.1,T,5.62670969157857e-15,0.0309902043096746
392,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,0.1,H,2.45476207666237e-16,0.00135200823318229
393,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,0.1,T,1.77528688266278e-15,0.00977773978358036
394,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,0.1,H,1.06004457909767e-16,0.000583840288273048
395,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,0.1,T,5.58107855247585e-16,0.00307388818848136
396,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,0.1,H,4.35078735273694e-17,0.000239628124356704
397,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,0.1,T,1.74132820895557e-16,0.000959070574522449
398,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,0.1,H,1.69672576351961e-17,9.34504905196372e-5
399,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,0.1,T,5.34326025353096e-17,0.000294290510819357
400,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.001,0.1,H,3.67346102263253e-13,2.02323051756861
401,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.001,0.1,T,1.08902532275525e-10,599.801999756742
402,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0014677992676220691,0.1,H,3.67207460613190e-13,2.02246692156015
403,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0014677992676220691,0.1,T,1.08857307989420e-10,599.552918154351
404,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0021544346900318843,0.1,H,3.66909602531138e-13,2.02082640990697
405,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0021544346900318843,0.1,T,1.08760018452127e-10,599.017076996168
406,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0031622776601683794,0.1,H,3.66269780459248e-13,2.01730246468560
407,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0031622776601683794,0.1,T,1.08551480727068e-10,597.868514681759
408,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.004641588833612777,0.1,H,3.64899916278986e-13,2.00975766974329
409,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.004641588833612777,0.1,T,1.08103421879184e-10,595.400742928852
410,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.006812920690579608,0.1,H,3.62140782036361e-13,1.99456119816689
411,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.006812920690579608,0.1,T,1.07148519347960e-10,590.141430442420
412,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01,0.1,H,3.55536443082646e-13,1.95818650945453
413,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01,0.1,T,1.05147030017380e-10,579.117836427762
414,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,0.1,H,3.43473555408608e-13,1.89174779587693
415,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,0.1,T,1.01066156026161e-10,556.641624630449
416,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,0.1,H,3.19725317375270e-13,1.76094972933558
417,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,0.1,T,9.32177335557432e-11,513.414902585250
418,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,0.1,H,2.80257385948399e-13,1.54357237638105
419,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,0.1,T,7.96812077425840e-11,438.859838686921
420,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,0.1,H,2.21681646635808e-13,1.22095503367287
421,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,0.1,T,6.02727660447245e-11,331.964049403659
422,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,0.1,H,1.56329972822760e-13,0.861017906211551
423,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,0.1,T,3.87636872013386e-11,213.498590119865
424,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,0.1,H,9.90637856673092e-14,0.545613178180238
425,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,0.1,T,2.09833460879917e-11,115.569883290893
426,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,0.1,H,5.82720689050730e-14,0.320944818535505
427,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,0.1,T,9.76219713864277e-12,53.7672103984070
428,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,0.1,H,3.25768914707627e-14,0.179423602387740
429,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,0.1,T,4.03197729552512e-12,22.2069036807260
430,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,0.1,H,1.76949125309703e-14,0.0974581922002000
431,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,0.1,T,1.52024396450596e-12,8.37304102095448
432,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,0.1,H,9.35328058516227e-15,0.0515150224888485
433,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,0.1,T,5.35417372145294e-13,2.94891591413821
434,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,0.1,H,4.81060678889702e-15,0.0264953579290852
435,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,0.1,T,1.79334685773669e-13,0.987720862914847
436,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,0.1,H,2.43249572791197e-15,0.0133974460603909
437,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,0.1,T,5.80739362918359e-14,0.319853564409880
438,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,0.1,H,1.18130826322480e-15,0.00650628634436848
439,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,0.1,T,1.84023849670345e-14,0.101354735035866
440,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,0.1,H,5.51678839216984e-16,0.00303847912506430
441,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,0.1,T,5.77334848205742e-15,0.0317978461333615
442,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,0.1,H,2.46096726546874e-16,0.00135542586230180
443,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,0.1,T,1.80718433080325e-15,0.00995342121891544
444,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,0.1,H,1.06345006299987e-16,0.000585715925149435
445,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,0.1,T,5.62975310611811e-16,0.00310069665105965
446,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,0.1,H,4.36384912125268e-17,0.000240347526808823
447,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,0.1,T,1.75597354983416e-16,0.000967136782499940
448,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,0.1,H,1.70157860884187e-17,9.37177704687793e-5
449,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,0.1,T,5.37567051350198e-17,0.000296075569287426
450,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,1.0,H,3.69825272869770e-13,0.644119604141559
451,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,1.0,T,4.96231062620008e-12,8.64278833994396
452,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,1.0,H,3.69487217866461e-13,0.643530818380056
453,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,1.0,T,4.95837256859873e-12,8.63592947904571
454,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,1.0,H,3.68762156922499e-13,0.642267989681035
455,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,1.0,T,4.94990354752838e-12,8.62117910123360
456,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,1.0,H,3.67215868316184e-13,0.639574840028877
457,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,1.0,T,4.93163638331490e-12,8.58936343192935
458,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,1.0,H,3.63959295254189e-13,0.633902911403575
459,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,1.0,T,4.89287925296721e-12,8.52186066971005
460,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,1.0,H,3.57133436115924e-13,0.622014406186102
461,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,1.0,T,4.81082666238676e-12,8.37895079837175
462,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,1.0,H,3.43063451034209e-13,0.597508906194750
463,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,1.0,T,4.64074393287565e-12,8.08272004173931
464,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,1.0,H,3.15533905189208e-13,0.549561073873071
465,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,1.0,T,4.30351968208785e-12,7.49538119050601
466,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,1.0,H,2.66404365963231e-13,0.463992829409051
467,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,1.0,T,3.69062694975827e-12,6.42791432685448
468,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,1.0,H,1.91899576480534e-13,0.334228859694779
469,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,1.0,T,2.74469623591533e-12,4.78039977973371
470,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,1.0,H,1.10300533825383e-13,0.192108926555775
471,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,1.0,T,1.62962378105518e-12,2.83829338273094
472,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,1.0,H,4.78484403612166e-14,0.0833369721466027
473,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,1.0,T,7.26769043378599e-13,1.26580367234180
474,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,H,1.60022403490330e-14,0.0278708824819196
475,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,T,2.44143017080797e-13,0.425220543462927
476,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,H,4.44146608336714e-15,0.00773564054513389
477,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,T,6.58349571086403e-14,0.114663841609404
478,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,H,1.10291982545282e-15,0.00192094032908538
479,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,T,1.53848051947620e-14,0.0267955041442899
480,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,H,2.58283961486479e-16,0.000449849632335344
481,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,T,3.28674857319814e-15,0.00572448489918837
482,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,H,5.85290354431472e-17,0.000101939218074214
483,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,T,6.60620168276417e-16,0.00115059308406967
484,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,H,1.30736344291605e-17,2.27701697286861e-5
485,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,T,1.27147417913962e-16,0.000221450913451235
486,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,H,2.80359082741702e-18,4.88297568178003e-6
487,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,T,2.36107940214477e-17,4.11225960317702e-5
488,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,H,5.93939793351626e-19,1.03445678984812e-6
489,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,T,4.21428526511333e-18,7.33996283066431e-6
490,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,H,1.21603939519563e-19,2.11795913182432e-7
491,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,T,7.05723227084824e-19,1.22914846282950e-6
492,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,H,2.36662013076193e-20,4.12190981419653e-8
493,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,T,1.10005659891653e-19,1.91595348670760e-7
494,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,H,4.50014076592485e-21,7.83783343478941e-9
495,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,T,1.61883879679184e-20,2.81950932359818e-8
496,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,H,7.90782597867328e-22,1.37729520199584e-9
497,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,T,2.27947417754265e-21,3.97012890302579e-9
498,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,H,1.31210528378682e-22,2.28527577206013e-10
499,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,T,2.98825823524114e-22,5.20460837254372e-10
500,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,H,2.82266235902523e-16,0.000491619230674061
501,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,T,3.45278278181939e-15,0.00601366440252841
502,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,H,6.07582147781947e-16,0.00105821749140059
503,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,T,7.43292099090568e-15,0.0129458165179630
504,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,H,1.30648552005726e-15,0.00227548790666964
505,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,T,1.59865409947027e-14,0.0278435391318612
506,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,H,2.80313770681942e-15,0.00488218648785155
507,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,T,3.43162031704237e-14,0.0597680602795315
508,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,H,5.98585791565054e-15,0.0104254866119822
509,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,T,7.33533135285914e-14,0.127758459842051
510,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,H,1.26537767936829e-14,0.0220389094449820
511,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,T,1.55397912526441e-13,0.270654412350567
512,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,H,2.61857340672261e-14,0.0456073337840197
513,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,T,3.23026598288192e-13,0.562610994651663
514,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,H,5.18660807810779e-14,0.0903344413480530
515,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,T,6.45651969390944e-13,1.12452317741886
516,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,H,9.43245158546093e-14,0.164283715230326
517,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,T,1.19403901949139e-12,2.07964137928238
518,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,H,1.47051510692343e-13,0.256117598780017
